transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
2332,2024-05-25,PARK GORKOGO,4500.0,debit,7832,Развлечения,Парк Горького,False
2333,2024-05-08,OPLATA PAKR GORKOGO,4500.0,debit,7994,Развлечения,Парк Горького,False
2334,2024-04-14,TERMINAL 961473 ECCO SANKT-PETERBURG,800.0,debit,,Одежда и обувь,Ecco,False
2335,2024-05-23,POS ZARA,3409.0,debit,,Одежда и обувь,Zara,False
2336,2024-06-18,ZDRAVSITI MMOSKVA RUS,7209.0,debit,8099,Здоровье,Здравсити,False
2337,2024-04-01,Оплата Мегафон л/с 662615,7150.0,debit,4900,ЖКХ и связь,Мегафон,False
2338,2024-06-30,ИП Федорова Ю.Ю. мастер маникюра,2650.0,debit,,Красота и уход,Федорова Ю.Ю.,False
2339,2024-04-02,OPLAA WILDBERRIES FASHION,10299.0,debit,5661,Одежда и обувь,Wildberries Fashion,False
2340,2024-06-06,FORMULA KINO UFA RUS,2650.0,debit,5815,Развлечения,Формула Кино,False
2341,2024-04-07,OPLATA DELIMOBIL,1549.0,debit,,Транспорт,Delimobil,False
2342,2024-06-21,POS DIKSI,899.0,debit,,Продукты,Дикси,False
2343,2024-06-07,VKUSVILL*229374,2509.0,debit,5422,Продукты,ВкусВилл,False
2344,2024-06-08,Оплата Т2 л/с 575480,2990.0,debit,,ЖКХ и связь,Т2,False
2345,2024-04-29,ВОЗВРАТ SBP Егорова П.И.,57099.0,credit,,Прочие доходы,ЕИРЦ,False
2346,2024-05-07,OPLATA TOVAROV MAGNIT,4299.0,debit,5412,Продукты,Магнит,False
2347,2024-04-16,Пополнение счета от Волков А.А.,2800.0,credit,,Прочие доходы,Dominos Pizza,False
2348,2024-05-24,OPLATA TOVAROV PEREKRESTOK,5590.0,debit,5422,Продукты,Перекресток,False
2349,2024-06-29,OPLATA SITTIDRAYV,1199.0,debit,7523,Транспорт,Ситидрайв,False
2350,2024-06-30,POS APTEKA RIGLA,13800.0,debit,,Здоровье,Аптека Ригла,False
2351,2024-06-30,TERMINAAL 903976 PRIME ROSTOV-NA-DONU,2100.0,debit,,Кафе и рестораны,Prime,False
2352,2024-06-12,STOLICHKI,14500.0,debit,8099,Здоровье,Столички,False
2353,2024-06-11,ИП Скоолова Д.Т. массажист,2390.0,debit,8099,Здоровье,Соколова Д.Т.,False
2354,2024-06-26,Ростелеком счет №292208,6949.0,debit,4814,ЖКХ и связь,Ростелеком,False
2355,2024-04-01,ИП Петрова В.Д. сантехник услуги,24190.0,debit,5211,Дом и ремонт,Петрова В.Д.,False
2356,2024-05-06,ИП Кузнецова И.Ю. улсуги перевозки,2349.0,debit,4111,Транспорт,Кузнецова И.Ю.,False
2357,2024-06-21,LUKOYL AZS,1500.0,debit,4111,Транспорт,Лукойл АЗС,False
2358,2024-04-13,Оплата услуг Сбербанк Комиссия,4399.0,debit,6012,Финансовые услуги,Сбербанк Комиссия,False
2359,2024-05-25,OPLATA PEREKRESTOK,1849.0,debit,5412,Продукты,Перекресток,False
2360,2024-04-05,Оплата УСЛ ВТБ Страхование,1199.0,debit,6012,Финансовые услуги,ВТБ Страхование,False
2361,2024-05-10,OPLATTA ELDORADO,72450.0,debit,5732,Электроника и техника,Эльдорадо,False
2362,2024-04-16,LERUA MERLEN*580390,10550.0,debit,,Дом и ремонт,Леруа Мерлен,False
2363,2024-04-14,METRO,1209.0,debit,5412,Продукты,Metro,False
2364,2024-05-23,YANDEX MARKET,6409.0,debit,,Прочее,,False
2365,2024-05-31,TERMINAL 16490 SUSHI WOK NOVOSIBIRSK,2950.0,debit,5814,Кафе и рестораны,Sushi Wok,False
2366,2024-05-08,POS VKUSVILL,450.0,debit,5412,Продукты,ВкусВилл,False
2367,2024-06-02,TERMINAL 697130 MAGNIT EKATERINBURG,1849.0,debit,5412,Продукты,Магнит,False
2368,2024-05-11,POS KINOTEATR KARO,2149.0,debit,7994,Развлечения,Кинотеатр Каро,False
2369,2024-04-23,Возврат покупки Столички,29100.0,credit,,Прочие доходы,Столички,False
2370,2024-06-26,POKUPKA DOMINOS PIZZA KRASNOYARSK,3690.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
2371,2024-05-20,Опалта Ростелеком л/с 744899,7550.0,debit,,ЖКХ и связь,Ростелеком,False
2372,2024-04-19,TEREMOK*481809,3800.0,debit,5814,Кафе и рестораны,Теремок,False
2373,2024-04-12,POKUPKA MTS MAGAZIN OMSKVA,79790.0,debit,5732,Электроника и техника,МТС Магазин,False
2374,2024-04-24,ЕИРЦ счет №306257,7400.0,debit,4900,ЖКХ и связь,ЕИРЦ,False
2375,2024-06-19,DIKI,1209.0,debit,,Продукты,Дикси,False
2376,2024-06-27,OPLATA RENDEZ-VOUS,2390.0,debit,,Одежда и обувь,Rendez-Vous,False
2377,2024-04-16,TERMINAL 487550 DOMINOS PIZZA SANKT-PETERBURG,3100.0,debit,5812,Кафе и рестораны,Dominos Pizza,False
2378,2024-06-03,TERIMNAL 634469 WILDBERRIES FASHION CHELYABINSK,11899.0,debit,,Одежда и обувь,Wildberries Fashion,False
2379,2024-06-25,МТС счет №165512,2699.0,debit,4900,ЖКХ и связь,МТС,False
2380,2024-06-20,ОПЛ услуг Учи.ру,15650.0,debit,,Образование,Учи.ру,False
2381,2024-05-06,MU-MU,849.0,debit,,Кафе и рестораны,Му-Му,False
2382,2024-04-02,POKUPKA S7 AIRLINES CHELYABINSK,23209.0,debit,,Путешествия,S7 Airlines,False
2383,2024-06-01,ONEPRICE*372088,2609.0,debit,7230,Красота и уход,OnePrice,False
2384,2024-04-08,PYATEROCHKA*763268,1409.0,debit,5412,Продукты,Пятёрочка,False
2385,2024-05-05,OPLATA SPAR,1809.0,debit,5411,Продукты,Spar,False
2386,2024-04-06,Перевод СБП Егорова М.В.,34900.0,debit,,Переводы,Егорова М.В.,False
2387,2024-04-09,TERMINAL 442157 CINNABON SAMARA,1499.0,debit,5814,Кафе и рестораны,Cinnabon,False
2388,2024-04-09,POKUPKA ROSNEFT AZS SANKT-PETERBURG,500.0,debit,,Транспорт,Роснефть АЗС,False
2389,2024-04-11,TREMINAL 695346 MEDSI MOSKVA,3809.0,debit,8011,Здоровье,Медси,False
2390,2024-05-30,OPLATA TOVAROV TEREMOK,3309.0,debit,5814,Кафе и рестораны,Теремок,False
2391,2024-04-10,Перевод по номеру телефона +7 979 464-84-29,3690.0,credit,,Переводы,Сидорова Н.П.,False
2392,2024-06-11,POS BOULING KOSMIK,2250.0,debit,5815,Развлечения,Боулинг Космик,False
2393,2024-05-30,TEHNOPARK KAZAN RUS,19999.0,debit,,Электроника и техника,Технопарк,False
2394,2024-05-13,POKUPKA KARI RSOTOV-NA-DONU,2150.0,debit,5661,Одежда и обувь,Kari,False
2395,2024-04-04,POKUPKA KARI EKATERINBURG,6699.0,debit,5651,Одежда и обувь,Kari,False
2396,2024-04-06,RENDEZ--VOUS*598819,2100.0,debit,5661,Одежда и обувь,Rendez-Vous,False
2397,2024-05-14,POKUPKA ROSNEFT AZS NIZHNIY NOVGOROD,850.0,debit,4121,Транспорт,Роснефть АЗС,False
2398,2024-04-29,Оплата Тинькофф Страхование л/с 192971,1699.0,debit,6012,Финансовые услуги,Тинькофф Страхование,False
2399,2024-05-28,TERMINAL 330268 TVOE KRASNOYARSK,4950.0,debit,,Одежда и обувь,Твое,False
2400,2024-04-18,Совкомбанк Страхование счет №308762,899.0,debit,,Финансовые услуги,Совкомбанк Страхование,False
2401,2024-04-17,Оплата услуг Лабиринт,3800.0,debit,,Образование,Лабиринт,False
2402,2024-05-08,WHOOSH*402685,1000.0,debit,4111,Транспорт,Whoosh,False
2403,2024-04-02,TERMINAL 746497 WILDBERRIES FASHION SAMARA,7390.0,debit,,Одежда и обувь,Wildberries Fashion,False
2404,2024-06-21,OPLATA TOVAROV PYATEROCHKA,1699.0,debit,,Продукты,Пятёрочка,False
2405,2024-06-07,OPLATA ASHAN,4799.0,debit,,Продукты,Ашан,False
2406,2024-04-02,POS ASHAN,3309.0,debit,,Продукты,Ашан,False
2407,2024-04-02,YANDEKS TAKSI*517682,1490.0,debit,5541,Транспорт,Яндекс Такси,False
2408,2024-06-12,SOKOLADNITSA,1909.0,debit,,Кафе и рестораны,Шоколадница,False
2409,2024-06-29,POKUPKA OBI SAARA,2250.0,debit,5200,Дом и ремонт,ОБИ,False
2410,2024-06-11,TERMINAL 66179 STEAM EKATERINBURG,1200.0,debit,7832,Развлечения,Steam,False
2411,2024-04-22,МосЭнергоСбыт счет №307370,2350.0,debit,,ЖКХ и связь,МосЭнергоСбыт,False
2412,2024-06-09,VKUSVILL EKATERINBURG RUS,4150.0,debit,5422,Продукты,ВкусВилл,False
2413,2024-05-19,Оплата Водоканал л/с 523993,5209.0,debit,4900,ЖКХ и связь,Водоканал,False
2414,2024-05-08,POS DOMINOS PIZZA,3690.0,debit,5814,Кафе и рестораны,Dominos Pizza,False
2415,2024-04-19,OZON ELECTRONICS,12049.0,debit,5732,Электроника и техника,Ozon Electronics,False
2416,2024-04-24,HFF,3599.0,debit,,Дом и ремонт,Hoff,False
2417,2024-06-26,M.VIDEO,58849.0,debit,,Электроника и техника,М.Видео,False
2418,2024-05-25,МАРКЕТПЛЕЙС ОПЛАТА 268681,6400.0,debit,,Прочее,,False
2419,2024-06-03,KINOTEATR KARO KAZAN RUS,2149.0,debit,7994,Развлечения,Кинотеатр Каро,False
2420,2024-04-27,OPLATA INVITRO,3499.0,debit,8011,Здоровье,Инвитро,False
2421,2024-05-13,PYATEROCHKA,750.0,debit,5412,Продукты,Пятёрочка,False
2422,2024-04-07,OPLATA TOVAROV SITIMOBIL,349.0,debit,7523,Транспорт,Ситимобил,False
2423,2024-05-07,ИП Новиков Д.А. консультация врача,6600.0,debit,8011,Здоровье,Новиков Д.А.,False
2424,2024-04-25,OPLATA O'KEY,2850.0,debit,5422,Продукты,О'Кей,False
2425,2024-05-19,TERMINAL 69863 DELIMOBIL NOVOSIBIRSK,199.0,debit,,Транспорт,Delimobil,False
2426,2024-05-20,O'KEY*199800,3900.0,debit,5412,Продукты,О'Кей,False
2427,2024-04-17,POKUPKA SPAR VORONEZH,2290.0,debit,,Продукты,Spar,False
2428,2024-06-22,Райффайзен Комиссия абонентская палта,2309.0,debit,6012,Финансовые услуги,Райффайзен Комиссия,False
2429,2024-06-30,Выплата премии ООО Альянс,54490.0,credit,,Прочие доходы,Ренессанс Страхование,False
2430,2024-05-06,POKUPKA KINOPOISK MOSKVA,1250.0,debit,5815,Развлечения,Кинопоиск,False
2431,2024-06-09,PARK GORKOGO ROSTOV-NA-DONU RUS,3209.0,debit,,Развлечения,Парк Горького,False
2432,2024-06-30,POS ASHAN DOM,449.0,debit,5211,Дом и ремонт,Ашан Дом,False
2433,2024-04-20,Оплата Водоканал л/с 132136,6709.0,debit,4900,ЖКХ и связь,Водоканал,False
2434,2024-06-13,Оплата ВТБ Страхование л/с 492931,3700.0,debit,6051,Финансовые услуги,ВТБ Страхование,False
2435,2024-05-26,ERMINAL 209057 NIARMEDIK KRASNOYARSK,13690.0,debit,5912,Здоровье,Ниармедик,False
2436,2024-05-17,POS ASHAN,1409.0,debit,,Продукты,Ашан,False
2437,2024-05-01,OPLATA TOVAROV SPR,5609.0,debit,5422,Продукты,Spar,False
2438,2024-04-24,ИП Попов О.Е. косметолог,3899.0,debit,7298,Красота и уход,Попов О.Е.,False
2439,2024-04-05,POS DEILMOBIL,2899.0,debit,,Транспорт,Delimobil,False
2440,2024-04-17,PRIME*206810,2509.0,debit,5812,Кафе и рестораны,Prime,False
2441,2024-04-30,FORMULA KINO KAZAN RUS,2499.0,debit,,Развлечения,Формула Кино,False
2442,2024-05-19,VKUSVILLL,3500.0,debit,,Продукты,ВкусВилл,False
2443,2024-06-13,ИП Егорова П.О. консультация врача,2400.0,debit,5912,Здоровье,Егорова П.О.,False
2444,2024-06-04,POBEDA NIZHNIY NOVGOROD RUS,28699.0,debit,4112,Путешествия,Победа,False
2445,2024-05-01,CHOP-CHOP BARBERSHOP ROSTOV-NA-DONU RUS,990.0,debit,7298,Красота и уход,Chop-Chop Barbershop,False
2446,2024-04-05,POS PARK GORKGO,4950.0,debit,,Развлечения,Парк Горького,False
2447,2024-04-25,VKUSVLIL,4950.0,debit,5411,Продукты,ВкусВилл,False
2448,2024-04-28,TERMINAL 565895 ASHAN KAZAN,5149.0,debit,,Продукты,Ашан,False
2449,2024-06-28,CCHOP-CHOP BARBERSHOP,3300.0,debit,7298,Красота и уход,Chop-Chop Barbershop,False
2450,2024-04-28,Комиссия за обслуживание счет №26257,1790.0,debit,,Финансовые услуги,Комиссия за обслуживание,False
2451,2024-04-08,ROSNEFT AZS KRASNOYARSK RUS,2999.0,debit,,Транспорт,Роснефть АЗС,False
2452,2024-06-23,АльфаСтрахование счет №748391,4400.0,debit,6012,Финансовые услуги,АльфаСтрахование,False
2453,2024-06-16,PYATEROCHKA,3500.0,debit,5422,Продукты,Пятёрочка,False
2454,2024-06-22,Оплата услуг Coursera,24590.0,debit,8299,Образование,Coursera,False
2455,2024-04-01,POKUPKA WINK ROSTOV-NA-DONU,3290.0,debit,5815,Развлечения,Wink,False
2456,2024-06-19,Оплата товара 665123,4450.0,debit,,Прочее,,False
2457,2024-06-20,TERMINAL 179670 VKUSVILL CHELYABINSK,3949.0,debit,,Продукты,ВкусВилл,False
2458,2024-06-30,Оплата ВТБ Страхование л/с 54168,4499.0,debit,,Финансовые услуги,ВТБ Страхование,False
2459,2024-04-04,TUTU.RU VORONEZH RUS,51900.0,debit,7011,Путешествия,Туту.ру,False
2460,2024-04-12,DELIMOBIL KRASNOYARSK RUS,1390.0,debit,,Транспорт,Delimobil,False
2461,2024-06-15,МАРКЕТПЛЕЙС ОПЛАТА 147284,1049.0,debit,,Прочее,,False
2462,2024-05-07,TERMINAL 636860 ZDRAVSITI KRASNOOYARSK,609.0,debit,8011,Здоровье,Здравсити,False
2463,2024-05-09,OPLATA TOVAROV SITIMOBIL,2609.0,debit,4121,Транспорт,Ситимобил,False
2464,2024-04-10,АльфаСтрахование счет №552513,3300.0,debit,6051,Финансовые услуги,АльфаСтрахование,False
2465,2024-04-19,Оплата Билайн л/с 181247,1750.0,debit,4900,ЖКХ и связь,Билайн,False
2466,2024-05-11,Оплата товара 470286,6400.0,debit,,Прочее,,False
2467,2024-05-02,POKUPKA SALON KRASOTY STIL NOVOSIBIRSK,4909.0,debit,7230,Красота и уход,Салон Красоты Стиль,False
2468,2024-04-30,DOMINOS PIZZA UFA RUS,2290.0,debit,5814,Кафе и рестораны,Dominos Pizza,False
2469,2024-04-20,Оплата ЮMoney Комиссия л/с 339392,4150.0,debit,6012,Финансовые услуги,ЮMoney Комиссия,False
2470,2024-05-19,TVE,1950.0,debit,5661,Одежда и обувь,Твое,False
2471,2024-04-09,OPLATA WHOSH,2449.0,debit,4111,Транспорт,Whoosh,False
2472,2024-05-28,ИП Смирнов И.И. частные уроки,1509.0,debit,,Образование,Смирнов И.И.,False
2473,2024-06-24,POKUPKA OZON ELECTRONICS UFA,45150.0,debit,5734,Электроника и техника,Ozon Electronics,False
2474,2024-06-22,KVUSVILL,790.0,debit,5411,Продукты,ВкусВилл,False
2475,2024-04-15,O'KEY,3400.0,debit,5422,Продукты,О'Кей,False
2476,2024-06-28,POKUPKA SUSHHI WOK NOVOSIBIRSK,1000.0,debit,,Кафе и рестораны,Sushi Wok,False
2477,2024-05-28,PRIME,2090.0,debit,5812,Кафе и рестораны,Prime,False
2478,2024-04-10,TERMINAL 146639 ASHAN CHELYABINSK,4850.0,debit,5412,Продукты,Ашан,False
2479,2024-05-22,YANDEKS TAKSI*519854,2009.0,debit,,Транспорт,Яндекс Такси,False
